host,dataset,arm,seed,selected_step,mean,nll,accuracy,decoder_seconds,training_seconds,parameters
results_decoder_am,uniform100,random-aware,12031,9000,10.445182461291552,0.796986186086854,0.7265625,1.771211571060121,131.4731710073538,173250
results_decoder_am,cluster100,random-aware,12031,9000,4.670768255367875,1.388459346942916,0.6458333134651184,0.8901114338077605,131.4731710073538,173250
results_decoder_am,uniform200,random-aware,12031,9000,15.076404996216297,0.8937144391191149,0.7161458134651184,2.4017335763201118,131.4731710073538,173250
results_decoder_am,cluster200,random-aware,12031,9000,6.683512914925814,1.456539846447716,0.625,1.69128477293998,131.4731710073538,173250
results_decoder_am,uniform100,random-aware,12037,11000,10.54635862633586,0.782401500489205,0.7330729365348816,1.59961116919294,129.76160474820063,173250
results_decoder_am,cluster100,random-aware,12037,11000,4.728667266666889,1.239069737054959,0.6432291865348816,0.8748906687833369,129.76160474820063,173250
results_decoder_am,uniform200,random-aware,12037,11000,15.123862363398075,0.897707685271758,0.7161458134651184,1.6144227972254157,129.76160474820063,173250
results_decoder_am,cluster200,random-aware,12037,11000,6.552333600819111,1.3564311401746636,0.6380208134651184,1.7890162686817348,129.76160474820063,173250
results_decoder_am,uniform100,random-aware,12041,9000,10.486461982131004,0.7783573243361722,0.7239583134651184,1.7340496177785099,152.3499775538221,173250
results_decoder_am,cluster100,random-aware,12041,9000,4.6945392563939095,1.3592274649571319,0.6354166865348816,0.8046124777756631,152.3499775538221,173250
results_decoder_am,uniform200,random-aware,12041,9000,15.198461577296257,0.9003861018430163,0.7213541865348816,2.171842041891068,152.3499775538221,173250
results_decoder_am,cluster200,random-aware,12041,9000,6.6238728277385235,1.449072768465444,0.5989583134651184,1.6483877780847251,152.3499775538221,173250
results_decoder_am,uniform100,random-blind,12031,6000,10.952947434037924,0.843957391188674,0.72265625,1.7402637987397611,127.67722880840302,173250
results_decoder_am,cluster100,random-blind,12031,6000,4.933464011177421,1.4930314957974247,0.65625,0.8804627503268421,127.67722880840302,173250
results_decoder_am,uniform200,random-blind,12031,6000,15.656448490917683,0.9557418637488316,0.7213541865348816,1.717630865983665,127.67722880840302,173250
results_decoder_am,cluster200,random-blind,12031,6000,6.9519442319869995,1.4975321623981017,0.6015625,1.7221355638466775,127.67722880840302,173250
results_decoder_am,uniform100,random-blind,12037,8000,10.812780261039734,0.8491361703575161,0.71484375,1.9138626870699227,132.58625032147393,173250
results_decoder_am,cluster100,random-blind,12037,8000,4.888758931308985,1.3055348926263644,0.6484375,1.016096237115562,132.58625032147393,173250
results_decoder_am,uniform200,random-blind,12037,8000,15.563373565673828,0.8962169668307117,0.7083333134651184,1.7310780100524426,132.58625032147393,173250
results_decoder_am,cluster200,random-blind,12037,8000,6.9310298673808575,1.390703871246539,0.6223958134651184,1.7183473748154938,132.58625032147393,173250
results_decoder_am,uniform100,random-blind,12041,7000,10.78725528717041,0.8536329352404909,0.71484375,1.7276780428364873,131.74334151251242,173250
results_decoder_am,cluster100,random-blind,12041,7000,4.9525902178138494,1.4370714181189896,0.6328125,0.8642202843911946,131.74334151251242,173250
results_decoder_am,uniform200,random-blind,12041,7000,15.418831869959831,0.9251047842782726,0.7239583134651184,1.8046737075783312,131.74334151251242,173250
results_decoder_am,cluster200,random-blind,12041,7000,6.945232599973679,1.4918882847136767,0.6145833134651184,1.7718982179649174,131.74334151251242,173250
results_decoder_am,uniform100,route-aware,12031,11000,8.153266340494156,0.24014775790747134,0.9283854365348816,1.5983178657479584,121.97753089806065,173250
results_decoder_am,cluster100,route-aware,12031,11000,3.776524690911174,0.7386926045696821,0.7786458134651184,0.7892823973670602,121.97753089806065,173250
results_decoder_am,uniform200,route-aware,12031,11000,11.543807037174702,0.33190100982537835,0.9010416865348816,1.5600348548032343,121.97753089806065,173250
results_decoder_am,cluster200,route-aware,12031,11000,4.963862664997578,0.7938531570433373,0.7682291865348816,1.5606326679699123,121.97753089806065,173250
results_decoder_am,uniform100,route-aware,12037,10000,8.122079733759165,0.23866881521158997,0.9309895634651184,1.562893133610487,118.67112971749157,173250
results_decoder_am,cluster100,route-aware,12037,10000,3.7472651675343513,0.7083047592097259,0.7786458134651184,0.8104954869486392,118.67112971749157,173250
results_decoder_am,uniform200,route-aware,12037,10000,11.476029954850674,0.3096368952341984,0.8984375,1.6078712469898164,118.67112971749157,173250
results_decoder_am,cluster200,route-aware,12037,10000,4.940537748858333,0.8281196484604898,0.7447916865348816,1.616110711824149,118.67112971749157,173250
results_decoder_am,uniform100,route-aware,12041,11000,8.140543645247817,0.23749592189801497,0.9296875,2.0002853190526366,141.92463058745489,173250
results_decoder_am,cluster100,route-aware,12041,11000,3.7492808867245913,0.7340896882425079,0.7708333134651184,0.7875926191918552,141.92463058745489,173250
results_decoder_am,uniform200,route-aware,12041,11000,11.50490865856409,0.33516822795142365,0.9010416865348816,1.5577463670633733,141.92463058745489,173250
results_decoder_am,cluster200,route-aware,12041,11000,4.970012003555894,0.8341993281193641,0.7578125,1.5624584970064461,141.92463058745489,173250
results_decoder_am,uniform100,route-blind,12031,12000,8.201446177437901,0.2321250105488543,0.9296875,1.9570844108238816,119.14319586427882,173250
results_decoder_am,cluster100,route-blind,12031,12000,3.7964529301971197,0.7026187870848352,0.7786458134651184,0.7663975129835308,119.14319586427882,173250
results_decoder_am,uniform200,route-blind,12031,12000,11.500956051051617,0.33003007898650727,0.890625,1.531388085335493,119.14319586427882,173250
results_decoder_am,cluster200,route-blind,12031,12000,5.033169396221638,0.8088156450529654,0.765625,1.6336094280704856,119.14319586427882,173250
results_decoder_am,uniform100,route-blind,12037,10000,8.1520693320781,0.2372979357202719,0.9309895634651184,1.6160870976746082,117.75148746185005,173250
results_decoder_am,cluster100,route-blind,12037,10000,3.731229368597269,0.7205188816531712,0.7734375,0.7795894988812506,117.75148746185005,173250
results_decoder_am,uniform200,route-blind,12037,10000,11.524593785405159,0.30970465045608725,0.8932291865348816,1.5950000751763582,117.75148746185005,173250
results_decoder_am,cluster200,route-blind,12037,10000,4.941903498023748,0.8480299876375561,0.734375,1.6411548247560859,117.75148746185005,173250
results_decoder_am,uniform100,route-blind,12041,11000,8.181802079081535,0.22951555704246407,0.9296875,1.6474650083109736,122.46535345958546,173250
results_decoder_am,cluster100,route-blind,12041,11000,3.7571946438401937,0.7525655523190037,0.7682291865348816,1.1223869579844177,122.46535345958546,173250
results_decoder_am,uniform200,route-blind,12041,11000,11.520175948739052,0.3298508290549315,0.90625,1.8512478480115533,122.46535345958546,173250
results_decoder_am,cluster200,route-blind,12041,11000,4.964597549289465,0.8580272063118847,0.7526041865348816,1.5402079387567937,122.46535345958546,173250
